Date,Open,High,Low,Close,Adj Close,Volume
4/3/19,48.3125,49.125,48.287498,48.837502,47.015812,93087200
4/4/19,48.697498,49.092499,48.285,48.922501,47.097641,76457200
4/5/19,49.112499,49.275002,48.982498,49.25,47.412914,74106400
4/8/19,49.105,50.057499,49.084999,50.025002,48.159016,103526800
4/9/19,50.080002,50.712502,49.807499,49.875,48.014606,143072800
4/10/19,49.669998,50.185001,49.544998,50.154999,48.284161,86781200
4/11/19,50.212502,50.25,49.610001,49.737499,47.88224,83603200
4/12/19,49.799999,50.035,49.052502,49.717499,47.86298,111042800
4/15/19,49.645,49.962502,49.502499,49.807499,47.949627,70146400
4/16/19,49.865002,50.342499,49.639999,49.8125,47.954441,102785600
4/17/19,49.884998,50.845001,49.6525,50.782501,48.88826,115627200
4/18/19,50.779999,51.037498,50.630001,50.965,49.06395,96783200
4/22/19,50.7075,51.235001,50.584999,51.1325,49.225197,77758000
4/23/19,51.107498,51.9375,50.974998,51.869999,49.935188,93292000
4/24/19,51.84,52.119999,51.762501,51.790001,49.85817,70162400
4/25/19,51.7075,51.939999,51.279999,51.32,49.405701,74172800
4/26/19,51.224998,51.25,50.529999,51.075001,49.169842,74596400
4/29/19,51.099998,51.4925,50.965,51.1525,49.244453,88818800
4/30/19,50.764999,50.849998,49.7775,50.1675,48.2962,186139600
5/1/19,52.470001,53.827499,52.307499,52.630001,50.66684,259309200
5/2/19,52.459999,53.162498,52.032501,52.287498,50.33712,127985200
5/3/19,52.7225,52.959999,52.557499,52.9375,50.962875,83569600
5/6/19,51.072498,52.209999,50.875,52.119999,50.175861,129772400
5/7/19,51.470001,51.855,50.2075,50.715,48.823277,155054800
5/8/19,50.474998,51.334999,50.4375,50.724998,48.832901,105358000
5/9/19,50.099998,50.419998,49.165001,50.18,48.308228,139634400
5/10/19,49.355,49.712502,48.192501,49.294998,47.639,164834800
5/13/19,46.927502,47.369999,45.712502,46.43,44.870235,229722400
5/14/19,46.602501,47.424999,46.352501,47.165001,45.580555,146118800
5/15/19,46.567501,47.9375,46.505001,47.73,46.12656,106178800
5/16/19,47.477501,48.1175,47.209999,47.52,45.923611,132125600
5/17/19,46.732498,47.724998,46.689999,47.25,45.662697,131516400
5/20/19,45.880001,46.087502,45.07,45.772499,44.234833,154449200
5/21/19,46.305,47,46.174999,46.650002,45.082855,113459200
5/22/19,46.165001,46.427502,45.637501,45.695,44.159931,118994400
5/23/19,44.950001,45.134998,44.452499,44.915001,43.406136,146118800
5/24/19,45.049999,45.535,44.654999,44.7425,43.239437,94858800
5/28/19,44.73,45.147499,44.477501,44.557499,43.060642,111792800
5/29/19,44.105,44.837502,44,44.345001,42.855282,113924800
5/30/19,44.487499,44.807499,44.1675,44.575001,43.07756,84873600
5/31/19,44.057499,44.497501,43.747501,43.767502,42.297184,108174400
6/3/19,43.900002,44.48,42.567501,43.325001,41.869556,161584400
6/4/19,43.860001,44.9575,43.630001,44.91,43.40131,123872000
6/5/19,46.07,46.247501,45.285,45.634998,44.101944,119093600
6/6/19,45.77,46.3675,45.537498,46.305,44.749443,90105200
6/7/19,46.627499,47.98,46.442501,47.537498,45.94054,122737600
6/10/19,47.952499,48.842499,47.904999,48.145,46.527618,104883600
6/11/19,48.715,49,48.400002,48.702499,47.066402,107731600
6/12/19,48.487499,48.9925,48.3475,48.547501,46.916603,73012800
6/13/19,48.674999,49.197498,48.400002,48.537498,46.906948,86698400
6/14/19,47.887501,48.397499,47.575001,48.185001,46.56628,75046000
6/17/19,48.224998,48.740002,48.0425,48.4725,46.844128,58676400
6/18/19,49.012501,50.072498,48.802502,49.612499,47.94582,106204000
6/19/19,49.919998,49.970001,49.327499,49.467499,47.805695,84496800
6/20/19,50.092499,50.1525,49.5075,49.865002,48.18985,86056000
6/21/19,49.700001,50.212502,49.537498,49.695,48.025555,191202400
6/24/19,49.634998,50.040001,49.5425,49.645,47.977238,72881600
6/25/19,49.607498,49.814999,48.822498,48.892502,47.250011,84281200
6/26/19,49.442501,50.247501,49.337502,49.950001,48.271992,104270000
6/27/19,50.072498,50.392502,49.892502,49.935001,48.257496,83598800
6/28/19,49.669998,49.875,49.262501,49.48,47.81778,124442400
7/1/19,50.7925,51.122501,50.162498,50.387501,48.694801,109012000
7/2/19,50.352501,50.782501,50.34,50.682499,48.97987,67740800
7/3/19,50.82,51.110001,50.672501,51.102501,49.38578,45448000
7/5/19,50.837502,51.27,50.724998,51.057499,49.342285,69062000
7/8/19,50.202499,50.349998,49.602501,50.005001,48.32515,101354400
7/9/19,49.799999,50.377499,49.702499,50.310001,48.619892,82312000
7/10/19,50.462502,50.932499,50.389999,50.807499,49.100677,71588400
7/11/19,50.827499,51.0975,50.427502,50.4375,48.743111,80767200
7/12/19,50.612499,51,50.549999,50.825001,49.117596,70380800
7/15/19,51.022499,51.467499,51,51.302502,49.57906,67789600
7/16/19,51.147499,51.5275,50.875,51.125,49.40752,67467200
7/17/19,51.012501,51.272499,50.817501,50.837502,49.129677,56430000
7/18/19,51,51.470001,50.924999,51.415001,49.687786,74162400
7/19/19,51.447498,51.625,50.59,50.647499,48.946064,83717200
7/22/19,50.912498,51.807499,50.9025,51.805,50.064674,89111600
7/23/19,52.115002,52.227501,51.822498,52.209999,50.456066,73420800
7/24/19,51.9175,52.287498,51.7925,52.1675,50.414997,59966400
7/25/19,52.2225,52.310001,51.682499,51.755001,50.016354,55638400
7/26/19,51.869999,52.432499,51.785,51.935001,50.190304,70475600
7/29/19,52.115002,52.66,52.110001,52.419998,50.659008,86693600
7/30/19,52.189999,52.540001,51.827499,52.195,50.441574,135742800
7/31/19,54.105,55.342499,52.825001,53.259998,51.470795,277125600
8/1/19,53.474998,54.5075,51.685001,52.107498,50.35701,216071600
8/2/19,51.3825,51.607498,50.407501,51.005001,49.291546,163448400
8/5/19,49.497501,49.662498,48.145,48.334999,46.711243,209572000
